address,weight
0x02dE1EbA79a13Cb2e98ce192d4F8bAF973c0e662,25.0
0x02dEdF54f8DD2a86f1871dE4ceA0b9a89a5C848D,200.0
0x02deC55491A00e3Be4B8453d40cF6EDda7BECE46,25.0
0x02e1A5817ABf2812f04c744927FC91F03099C0f4,200.0
0x02eB66171AA8F78f3e0E6020A816F30A17E006dB,50.0
0x02eD9b4cf1C463B6BACFCF184E15cbE5E49FC47a,35.0
0x02f4F3130D02314A16DC81E040A2AA32C8a2b16a,50.0
0x031B8ece36b2C1f14C870421A1989AEbe3d7bcFa,50.0
0x0320E2787d5c62a4A81F219DfB3C5ABdF6265362,50.0
0x0331D52F47b0B5b63B9f903227e4C13f3B37312C,200.0
0x0331E435148481A32877c500DC1c0Edb9153488C,25.0
0x033E755b89942C896e9D7d4f9E9078a31c1c8d0B,50.0
0x0340af84322E83ae445c375C10A6ac90989B85f6,50.0
0x03452486f10344Aeb8bc1AB7457E5a9bE613BD56,50.0
0x0345Bc8EDdbba03E11e366cFb4E2b232b8f1b739,25.0
0x034A984A8A32Df88f2bAFeF41f656AA767aBb613,200.0
0x034b8fdEc718C4F6dD9D13525c496aedC78f3Aa8,200.0
0x0354Ee22F2715bcDe3C5B50B8f3c5594b2Ed7C6f,25.0
0x0355fe661434e6F3B95Abeb2eA72d073Ab749405,25.0
0x035cEb21C467f15E62E95b6e4eE7e0e6d6cE9B7A,50.0
0x0368d1d91dA5DA28db9B1bB82819f444C018f03A,10.0
0x036DBBD11Bf2958377e459Cb75fec9BB9944785a,25.0
0x036E0BE744a12Cf1d2c290e4447c920f7517A7d0,200.0
0x036c494B7eEe3F132E15DB6C0Cc2D5Fe793362ba,25.0
0x03719ee8F7CEE79BE9B467bCd82F882DE428BCbb,200.0
0x03739f52Ab1bd514682C6E21de70e06A676920F0,200.0
0x037cDD64F9b2E00fc6B7a1aA3E6152AFF8718540,50.0
0x037ce225946FC6b419e768aBc7e5f03356Bb887b,200.0
0x037dFD569DeFBC08aE28001159b4c49f6d006cfF,25.0
0x0384Ce7aE99c5fd365451bBAe07fb80e55e48e4F,50.0
0x038919c63AfF9c932C77a0C9c9D98eABc1a4dd08,50.0
0x038940914C3d3c945A554318C96173dFb0eCF3Bd,200.0
0x038FdAa8f729E55f7e32aFE61eE2f25D0a8B8b05,25.0
0x0392c0D81934B52f64aA50C2cFbbcf28cd6141b2,200.0
0x0396Dd6aCc42cE2f0733e2E6FeD7cD157ec930C1,200.0
0x0396E7A8C8765c72cD98274E133169d180CD7324,25.0
0x039B3d5d7a26e79D997516CDa017EE231251Bd6A,50.0
0x03B69Bacb4aF22CE577510329807116d57a55D8d,25.0
0x03CDC580e7dE9d805483773CD73F00e9c6b2D0a0,25.0
0x03Edd76C30398a47B61857138D1197Cad32Db02f,50.0
0x03Eeb4BE3c4e65bd52b641feb4504cc76282565c,25.0
0x03F0EA2B3DbeB25CB502D4A33DE8c32a95f4fAA3,50.0
0x03F248a8335E2c649443BD1482E15Aae3028D772,25.0
0x03FfdB95D3eE7F7b796069867E55CF6fdB65472C,25.0
0x03a2951e297E12b06D309C9165FeE2D7ED6F2cF5,25.0
0x03bAda9FF1Cf0D0264664B43977ED08fEee32584,50.0
0x03bECAc19C3F5d199C721053b4215BFceB8b2743,25.0
0x03db49094b8F01949c80C185F1de9D662621F40a,25.0
0x03ddD5a675e2cfA35b9aE2b207A7dbD95FE24646,25.0
0x03f43678C3713F12c695f631d708c5eF64547ECB,200.0
0x04001C5359Ec93B3368aF1C8f0D5510506eCe41b,50.0
0x0405b6FE11f41ea3F28CBba3Fd3015Be402bFbA9,50.0
0x0408E3078B8aa4EEA7E51E1088b7df87698E513b,200.0
0x040A9fFef682058e22A34b3AfE9E601cF407a651,25.0
0x040a0c8Fd6c4C929648F1CA4AED3745Ce3F1EAAE,200.0
0x0410F219B1852DFFb87774265ca197Ab9ac847C9,10.0
0x0412F214FA215dDA71e1184CaD1652884E4B8c57,200.0
0x0415c0D81511fD2f131854ce633b47037ad7Cd18,50.0
0x041838af7150Ec4bb1748BB7d0AB6e6Aa6805721,50.0
0x04212B21b40631D4de9653e5eC751267c2599d11,200.0
0x04276F16FD0eAb81cc8D27D06D84aACC7816d2d8,50.0
0x042a135bd342910ad7F67bBda74e3fd4125D1272,200.0
0x042dA9AF048cBecB0d81b374cca7e8746062c2eB,10.0
0x0432B5BAead0d230c1cf460FF0972a498dAc6bcB,200.0
0x0437cE3571602135E17c7dbb71a2Aa47cCdad555,25.0
0x043AC44F8Cec7e359A31415f1e54459A8c2599a0,25.0
0x04554F50B8F2811c7Dc9A1b52f97a5A416084F5C,25.0
0x04559ac10a74714482832ECDF26999C8812FdC57,25.0
0x04722123Cc98c8a78F4d2851d2b363561AF99edf,25.0
0x04769622c1755fDA4a742424d3e6715c60DF0DA3,25.0
0x04850CbEc02007711892cDB4BD09C800F95d6fC1,25.0
0x04899dd5365aee8243357d17E1c0904A4f512977,50.0
0x048B89F89A8065112Cf2CACDABff32507F35ba17,25.0
0x049473Ab328466c40d13c4a566E4555770F3d066,25.0
0x0494F503912C101Bfd76b88e4F5D8A33de284d1A,25.0
0x049808d5EAA90a2665b9703d2246DDed34F1EB73,50.0
0x049940FeDA4277b7F01eF10fCA0B975c541D8Fca,200.0
0x04A43F4584372de76a0c687b3225aC6ABeB63504,25.0
0x04BEE613690e98A1959F236c38AbAa5f2439B14a,10.0
0x04C697561092C9cC56Be6ff5b8e2789B0ca5837c,25.0
0x04C899245053f3Fa9B46995e8E281cEcFDeE2A33,25.0
0x04Cd750e3e1D4BFc62c4e4A972ea3580a68a51DF,25.0
0x04E0931C3d6d4cAfb8D4d03f3604ADeC72180948,50.0
0x04d03771c3CcB9c6F3eD7240D4258B5c418EC134,25.0
0x04e0e61845B0fdd58FC49591534bffAf26b5bd2E,25.0
0x04e69556415604B5f4E4EbEa2b5C9800967bde7b,200.0
0x04fC1BceF371B27c9126C1bEF24C86be0bA0dCd0,600.0
0x04fEf9Fbb442251c3230CD21D87A309828b69934,25.0
0x050446d5390E5D9b75fCe58C30E73f30ce677037,25.0
0x050691B0A5e186bab19CA6dec706eF3b097a8d41,25.0
0x0507B3ffe3836aD0f256f3D53b8fa7653e54E2EB,50.0
0x0509D92Be0668e1C5B658a3d10A9D5344764E5B5,25.0
0x050B1E5417880Bf941f8315999628BB668d2Ea2B,25.0
0x050Dc5A90E643c5AB755594916e21eE141F3d346,50.0
0x050cEA859b5A93Ac7Bd4db4572FB7d90b7c63CAC,200.0
0x0512412AE7ad5bFc59a7cd5D025D2F23D5E5f761,25.0
0x052180319Fc3885772efe9a24b1042e255FC2bcA,50.0
0x05255cDc6116E3D090AA0aB9E38B8206435a8cb6,25.0
0x05272a105C6B9E8D8b991Efc5708d9Ae4F2a6e86,200.0
0x052d62a6479E3C027AFFf55385F2ba53ffe8ba58,600.0
0x0540003bbd356a49BC2E74A3F8f872DC318dC46B,25.0
0x054e195Fb76E5BEaDb8D11b835714F51B19a732e,50.0
0x05540583Ffd21Ef97Ee1D532CfBEC97EB5a0b889,200.0
0x055Cc85E9864f755E1E15F5fFd8D6C501F7Ffc84,25.0
0x0561a78021D8966ddD20c28C6c4318D8675eE1F0,50.0
0x0564Ef02D9a6c0Cd54EA09a05d1075deFDb44A20,50.0
0x056590F16D5b314a132BbCFb1283fEc5D5C6E670,200.0
0x0566D52171036546dE97D797dA1EE35088eA182E,50.0
0x056880D97F4B23dd044B83e2ba238f452Ea656a6,50.0
0x056C23C029da306b0f73f3e005F7a31BfAD7aF4F,200.0
0x056b410cd12eD145F8c24f341D3e03B77AB7a8f4,25.0
0x057705D8Ce4295B4Ca8A5aEa24b50E1A56b8FB33,25.0
0x0580625045dD77BFF62189f7f1C64cd6Bf4Df6b5,25.0
0x05935b37d38d374f4D27e63Dc7df2c8Ce687B0ec,200.0
0x05995bc5736707208EBDb18BC5bE812668b525B2,50.0
0x059fe4871F4f4fd2bC929D2c4a1E3530C345B47F,50.0
0x05AEcBD942aaEA984aEea527787626F7B3549346,25.0
0x05BD8eE915a58eA9bD5d1D64a15BC1E462d555Bf,25.0
0x05C6959d997cDe99d2f967367E5E9F1959bA9706,200.0
0x05Cb27453164bcC1361100bf3E3ABe6C565AE9fe,25.0
0x05E70979fd3355133f91FC7C6597A8274169b3bE,225.0
0x05EBe738961C992d6856307Ad206ebE285c3ee44,25.0
0x05F9915737fB994Ded4d9a5bC6ef22C49F43185d,25.0
0x05a2A0F4B750f56F375097D8036DC6fEd12056f1,25.0
0x05ac3D28434804ec02eD9472490fC42D7e9E646d,50.0
0x05b814e1105CFD0e50588d889502ce1C5fdB7C7B,25.0
0x05c42B5F1a59ce51Fddb010cC72C9C99c48a2aB5,25.0
0x05d4652Fef12f0bEd15c6B151aa1fc3b0A6Cda2c,50.0
0x05f51de33bD21abD4172634eDDC78c8884212033,50.0
0x05f6824e77E3677f0c8C9633414C8647758BF275,25.0
0x05f94736c1cCcA93359B0B2781B57436716b51C3,25.0
0x060C11Aca4d1E43889fac7Abc705fbF7B53f21Ea,200.0
0x060FAB9747ACEB4bB7739B784879b30bcbe4DC89,25.0
0x06106Aa5d5D7bBA360F40bAaB8C3dB28406C24dF,50.0
0x0618c96Ea5352B95B5e131e4006eF915193fE710,600.0
0x061D529363a13bBfeDA3de3fED4b213F38D0b48e,50.0
0x0630717c9c6baEAbd2b0852e09dF08FEbAcCd227,50.0
0x0652dD3753Cd000f11044CE37EE0e49cd106C2EA,200.0
0x0656d8b7b1Fcc09788F4A7B657B38A3A4EeB3f9B,200.0
0x065A93E08765BE8521710e3C7A40d72BCc6f254f,25.0
0x065Bcd151873F18Be3550720Ae731F7C271EE4f1,25.0
0x065f3B968938044f9d7DD6b17860b1ca32f042A3,25.0
0x06602A9Db0CAB0c8Ff822fa212B733cF0a813b10,50.0
0x0660e93DA792D900bDE54cA01C4a59AbA09d1fc5,200.0
0x0663F73E810C8088C7De36C9c3F91FACafA2eFb0,25.0
0x066a67C6D7896e20aC3134a49D8c8EA7aA3cD314,25.0
0x067Ef3c16F47cca6a3ACB5942C6D4BC89Ed0A8B1,75.0
0x067aE333167Ed2d6999Bf6aF49a9D65ba7745501,25.0
0x0682EBeC1F898110D1E5741e2c7DAFFfB6a47870,200.0
0x069237a95D830bf97f00F695866e73BB47ae0C1D,50.0
0x0698b92Dd344848fCCC2087b1B299266aD122D43,25.0
0x06B1Bf28C962363F212878BDF87417Ebd0316220,200.0
0x06B2f8A86698B0da405a55aF456495Be2Aff5461,200.0
0x06CE1F5D0ee2de871d962ed40Df5e9aE81faE604,25.0
0x06F9607ccE2e50ff6F739114CB331EC2B8Fa101c,25.0
0x06FF75Cb87E51B10EC7181F1eaC817Ed2F05A842,25.0
0x06a525B31deEA640097F2ACab236d152503d37b1,200.0
0x06c0F01c7935A8106cd4440f8ce60cDD2F4C6b4E,25.0
0x06c1A3B6d3d4752e45D74F93E25E9EbD1F087f55,200.0
0x06f9B2E94bD631240AD33BacFe41729Ddbd4375F,25.0
0x072155dBef6FCa96E8a66c07228d1Fb974997901,25.0
0x072d63796C4FE69B306a23E1D01156d51F7B3e16,25.0
0x074968aA36DD017AB2f567DC4487Bd91F92bb752,25.0
0x074e92b8527587725A0e2b4B41EC85d797481AB5,25.0
0x075c707B6c1b95405cC5f00273Ab1A2a946BB384,25.0
0x07619563C58A5cEf0eE6790454A8BbF1Ed5DFc80,25.0
0x076616b4Bf036c5819F0B77E7E16b086eBF71D1A,25.0
0x0770e4d68d17c7e52a5939C5cDF7e8869f9D6a84,25.0
0x07759bFB542723b5a89c5A927720bb8c299cd206,200.0
0x0778a8831Af0F6ae36f67224c59036Cd29D162e2,25.0
0x077cA158F44c2013828C6d9E4B0116D8c367b8dD,35.0
0x07807E6AA13fDbF29802aA6f16F73ccBaC274e3C,25.0
0x078d624e67e5092963AB4a78f8bc83483A3DbCb6,25.0
0x079Bb174C416D361Fa97Fa47B69083dd6142D604,25.0
0x079a9cfD7d22d5771209688da80f1d22B0f19dC9,600.0
0x07A75Ba044cDAaa624aAbAD27CB95C42510AF4B5,200.0
0x07A955983F1D42BC174dBbF54AD830Cd1580fEf6,25.0
0x07AdD82ca46778C70198100BAa39276D2998a1A1,10.0
0x07B8EB605F02eDA28A1B58C92892ca16bF9ff7C9,200.0
0x07C1D51325EC31477Bc13493bc71cFe9075C3828,25.0
0x07E671c7D800c2fb99596ECce5E42a99919b8431,25.0
0x07E71821163c7F907fdC611488708914a536a578,25.0
0x07Ebb7978e5F752d1aF50133D677B4Ae84474d01,200.0
0x07FBc81988EaDF3C3126D354838F3B899BF3377A,25.0
0x07Ff87d3a7a1eF3e096a05ac498eF45ea6991B78,25.0
0x07a1f6fc89223c5ebD4e4ddaE89Ac97629856A0f,25.0
0x07a84C2449505F34DaA9aF962571d464f8CA267A,200.0
0x07a9eE7842552E6cc924D9cc7590d8F82DF7078E,200.0
0x07b23ec6aEDf011114D3ab6027d69b561a2f635e,50.0
0x07b6621f9379392c91b1d48C8E2D7D596d48B5Ea,50.0
0x07bDf59c0a121456F7cF6bC69ec225e602271A01,200.0
0x07bac041bFd0AD05f7ba52366693534545F434f8,50.0
0x07c423f0Ac87EaA76481dD86d446A2807CF27c82,200.0
0x07daEd15a13a5a39751c05301de2409136D56B20,25.0
0x08048f6D9db401d2716DCbb1979513231e5e3C81,25.0
0x080BC8fA0582b4Fc8a95AF2F720528e501BB09e2,25.0
0x080BD20ae866B1Df75b4D724fb2570E9Fe0570Db,200.0
0x0811Df0Af7a78b6A57dEc023CDfd54c8263c05eD,200.0
0x081FEf7E32Cef4C6C658df7b567126fc53f130cA,600.0
0x082214DA6Df7310ee70992b2359603E92eE73d53,200.0
0x083296AD99A25757c225dc606CB64B9F3Ea103ED,25.0
0x083E952464B4a8e988ABE39868a652f9C2AD050e,25.0
0x083fCBf9Ad41B8738d204C48a768Bba71654Ddd2,25.0
0x084326Ef87292b9eFaA8A26e5fd526b0d8fc0656,25.0
0x0845B04785b1FC11e0cF9012CBA4FEab6726a663,200.0
0x084811214284F8D1Aa0E70133Dd7C448062D5A05,25.0
0x084F5dAf529a1f9184814691A64E5F81Cc9F765b,50.0
0x084f07367070eb020cF5f68EC5CccC49dEA8a97E,50.0
0x085368A9232e9357395cdEF5756f1Ae93aEF893E,200.0
0x0857D7771Aa13a0988F7aAc9d72bFEEa6B69d73C,200.0
0x085C673cF572669E304FcD072F95190289739C7a,600.0
0x0881a93FC1E3936Ae1E0bf6F57F84A62723F2819,25.0
0x08896945c5BD65CC8C216e7EfD6969b9CC306eD5,200.0
0x0898Ad5394206CdDd3C41A9004C97ca003D25cbA,25.0
0x08A5F1BFba3329c442abD27d93BD81C28dBC4458,25.0
0x08B2f6F7927c7523CCDe33F447A4A1c17aaBDF44,50.0
0x08B5FE6463242dA6e93e1F577adD0bf74c800FF9,50.0
0x08C6f0898BF40A9899595304039247B1DeEAaF9C,50.0
0x08D275B54D33ce4452286da4F0bE1b1A0A051430,25.0
0x08F8f2e7D15b821cf2A3Bb6824279d473DD7508b,25.0
0x08a1bB207C439c83f1dA82AAD8528f5eaF265fb4,25.0
0x08bCc08B19EE6F377d608bc3fB29E53cB470Eb5a,50.0
0x08d2c744Fd60F2dca8C1885D3AA03Ff6D3fA5d11,50.0
0x08d97F4c2f0225058D096F7f6B637007EFeE2880,25.0
0x08ebfdb527eb9215E05cC5959AefAF68Df0f7e76,200.0
0x090E1Fdc0CB866317751F0621884a203a8d797aa,50.0
0x091223b2A94A9be9cb6862a09d283888382b4EF9,25.0
0x09165D195d9F50C82aac439840cc6198D69003DE,200.0
0x091Ded86A777A02DBB9b4f3e7eacfb6b18C0A870,25.0
0x091c22B75c478726F6752FcCa80d56e612c11D53,25.0
0x0921d88C612cA10aaa15a706540ff88De1f0891F,50.0
0x092CDa2230D41979999Fdd210af1b73A7Da46CE4,200.0
0x092E6362C5e0213041876b3864ac8732418693a6,25.0
0x092F27E081c4E7568052073Db57E1359F313Fa51,200.0
0x0933Bdf53d39f3F461e88d4a1c4Ae0998DB1Ff1C,50.0
0x094486124Dc59C617b627B2982bfE033d222a2F5,50.0
0x09528b6c6fC792EFF0C70563c9b4C4c6E38DA61D,200.0
0x095377c158CB67761c79440BDA08efb6ACf19929,50.0
0x095588AfF366C971A27FD3920327bfb1dd7d670C,200.0
0x0956E48f92cdd124871fC6C906578c41Dfb7cfB6,25.0
0x095de69c3B5F4D38b021668A234DD2c044AfAb8e,50.0
0x0967E5e0BC840a8ABE2BbA1dea76aB9E5695b543,50.0
0x09723e62441ED6cb251D7d564B08eC31840Fa043,200.0
0x097bf3Af80CB657B2B13F27DFeCe3bC2dE0abD06,25.0
0x098091bECc290848a31e79982aB6E5A393dbfA69,50.0
0x0983856fd371c1619c093E1dD6C425eefC76cD0b,25.0
0x0988AA488EA1979ac964d53F4bAd04861881B04E,25.0
0x09986D5BA40A7CfCDbDd50b94714B6AB43b7E341,200.0
0x09988E9AEb8c0B835619305Abfe2cE68FEa17722,25.0
0x09A30EC7Cb44306d8e55F411Ea2007216a5fAE27,25.0
0x09B849477c00f7313ED57E59833991EBf58d4091,25.0
0x09Bf09Fc7cF6DED1fF1C4e40380D5C8766DE62B3,200.0
0x09C6232D54b51841A202D76F76Fa679df53a3B3e,25.0
0x09C679CcDD78e58FB3D5bd625E6d1436F4547e6d,10.0
0x09D390e78FAa3ECA8C6e3c0bB3C6CbCAF679a44c,50.0
0x09D91Cb325A8d302Dc0A9988c71d23E2c194A829,25.0
0x09DA2d53C9d7e569e428b7F4A5c82C7CD855a7D4,25.0
