0x4251418fc46168d2fdf0eb9ccc4a0424074382fb,,2000000.0,0x18bf1a97744539a348304e9d266aac7d446a1582,princetonbc.eth
0xfabdabe11423b41be9cfa6176bc0d229d06f6539,,2000000.0,0x8f73be66ca8c79382f72139be03746343bf5faa0,mihal.eth
0xca0b8cdaa33b946dee5babe7b1d5242933e2bf93,,2000000.0,0xb5b069370ef24bc67f114e185d185063ce3479f8,0xfrisson.eth
0xa872a89ebd8c10bb4840ad091afd679df343427c,,2000000.0,0x0eb5b03c0303f2f47cd81d7be4275af8ed347576,
0x76a7ae4670ece15a9119560183073d266e339683,,2000000.0,0x79c4213a328e3b4f1d87b4953c14759399db25e2,lito.eth
0x086532ae0663f0b975a5c66d207fcce1950fe096,,2000000.0,0xe48c655276c23f1534ae2a87a2bf8a8a6585df70,ercwl.eth
0xfa82f1ba00b0697227e2ad6c668abb4c50ca0b1f,jonesdaogov.eth,1852864.0,0x539629494be6b004d33d290e6243806750a3a2f4,
0xbbe98d590d7eb99f4a236587f2441826396053d3,,1583758.26427372,0xbbe98d590d7eb99f4a236587f2441826396053d3,
0x8506970ca968367e87c225c2f63c0a26f5aead24,,1548893.3409000002,0x8506970ca968367e87c225c2f63c0a26f5aead24,
0xc30381a3ac93252c87a5a721eb74c070cf4b3d9e,,1500000.0000000002,0xb933aee47c438f22de0747d57fc239fe37878dd1,wintermutegovernance.eth
0xa7e8369494fe496deb5871b16e074803cadf840e,,1500000.0,0x18bf1a97744539a348304e9d266aac7d446a1582,princetonbc.eth
0xf62577cb049a49ea47b79274533594dc36461378,,1500000.0,0x79c4213a328e3b4f1d87b4953c14759399db25e2,lito.eth
0x06c9d9866c1792f9ffbe60a1190f260ee2b1eba1,,1500000.0,0xdb5781a835b60110298ff7205d8ef9678ff1f800,yoav.eth
0x5aaaef91f93be4de932b8e7324abbf9f26daa706,cringe.eth,1336657.3722216664,0x5aaaef91f93be4de932b8e7324abbf9f26daa706,cringe.eth
0x750129c21c7846cfe0ce2c966d84c0bca5658497,,1331198.1313366992,0x5be0fee0f748c1737793172d42c14e4810d2038e,radiantcapital.eth
0xa079c6b032133b95cf8b3d273d27eeb6b110a469,,1219251.0,0xad16ebe6ffc7d96624a380f394cd64395b0c6144,dk.3anon.eth
0x2bad8182c09f50c8318d769245bea52c32be46cd,,1178187.0001500002,0x8326d18edfc50b4335113c33b25116ec268ff3fe,
0xe61d9ed1e5dc261d1e90a99304fadcef2c76fd10,,1108289.355105414,0x5180db0237291a6449dda9ed33ad90a38787621c,
0x3e0199792ce69dc29a0a36146bfa68bd7c8d6633,,1103117.8507583924,0x2ef27b114917dd53f8633440a7c0328fef132e2f,
0x11477c1ec920d5577203c0f01eb6053ced994ed3,,1060581.0,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,griff.eth
0x9efa0f3e94ecb5586d88fe90a94d35d1f5749669,,1041009.0,0x8326d18edfc50b4335113c33b25116ec268ff3fe,
0x1d9bfc24d9e7eeda4119ceca11eaf4c24e622e62,,1030162.0,0xfc7a6e0b80b2cfcabba789ef1565af9bc5d00aa0,socrates0x.eth
